pr_sum,Unnamed: 0,duration
2.125,780.0,780.0
0.125,360.0,360.0
1.3125,720.0,720.0
0.125,360.0,360.0
1.125,420.0,420.0
0.125,360.0,360.0
0.1875,360.0,360.0
0.125,360.0,360.0
0.25,420.0,420.0
4.625,960.0,960.0
13.0,1620.0,1620.0
1.3125,1080.0,1080.0
3.8125,780.0,780.0
0.625,420.0,420.0
4.25,1080.0,1080.0
1.25,900.0,900.0
29.9375,1740.0,1740.0
0.125,360.0,360.0
0.375,360.0,360.0
7.75,840.0,840.0
1.6875,420.0,420.0
13.9375,1140.0,1140.0
3.125,540.0,540.0
6.0,600.0,600.0
15.3125,840.0,840.0
0.125,360.0,360.0
0.125,360.0,360.0
7.5625,1200.0,1200.0
16.4375,1620.0,1620.0
4.125,1200.0,1200.0
1.1875,780.0,780.0
27.5625,1620.0,1620.0
3.125,600.0,600.0
19.75,1260.0,1260.0
0.4375,480.0,480.0
3.3125,1260.0,1260.0
22.5625,780.0,780.0
11.375,2040.0,2040.0
0.9375,540.0,540.0
9.4375,1080.0,1080.0
14.9375,960.0,960.0
16.9375,1320.0,1320.0
30.875,3300.0,3300.0
4.1875,600.0,600.0
3.75,1440.0,1440.0
15.6875,720.0,720.0
4.3125,1980.0,1980.0
5.0625,960.0,960.0
0.5625,420.0,420.0
0.125,360.0,360.0
10.25,840.0,840.0
3.0,1260.0,1260.0
56.125,1620.0,1620.0
5.8125,1140.0,1140.0
44.375,3060.0,3060.0
0.1875,360.0,360.0
1.375,600.0,600.0
3.0625,840.0,840.0
3.0,840.0,840.0
0.3125,480.0,480.0
0.25,420.0,420.0
6.625,720.0,720.0
33.0625,2460.0,2460.0
0.1875,360.0,360.0
8.9375,1320.0,1320.0
8.875,600.0,600.0
8.0625,480.0,480.0
2.875,780.0,780.0
0.125,360.0,360.0
0.1875,360.0,360.0
0.625,540.0,540.0
6.75,780.0,780.0
0.1875,360.0,360.0
1.75,420.0,420.0
7.0,540.0,540.0
21.0,840.0,840.0
17.125,540.0,540.0
31.4375,4500.0,4500.0
0.125,360.0,360.0
5.4375,540.0,540.0
0.125,360.0,360.0
33.625,960.0,960.0
7.25,780.0,780.0
0.3125,420.0,420.0
0.625,780.0,780.0
0.125,360.0,360.0
1.875,780.0,780.0
5.6875,600.0,600.0
0.5,420.0,420.0
26.5,480.0,480.0
17.25,1260.0,1260.0
0.125,360.0,360.0
0.125,360.0,360.0
0.125,360.0,360.0
12.6875,1080.0,1080.0
30.375,720.0,720.0
0.3125,360.0,360.0
0.375,360.0,360.0
1.4375,420.0,420.0
17.125,600.0,600.0
2.125,420.0,420.0
23.625,960.0,960.0
12.875,480.0,480.0
2.4375,480.0,480.0
2.625,720.0,720.0
24.8125,1440.0,1440.0
13.625,780.0,780.0
0.125,360.0,360.0
0.5625,780.0,780.0
1.125,420.0,420.0
34.5625,1140.0,1140.0
0.125,360.0,360.0
30.1875,1560.0,1560.0
0.625,420.0,420.0
11.125,360.0,360.0
3.9375,720.0,720.0
18.875,600.0,600.0
6.3125,660.0,660.0
0.3125,360.0,360.0
6.875,420.0,420.0
4.75,600.0,600.0
11.0625,960.0,960.0
0.1875,360.0,360.0
28.0625,720.0,720.0
0.6875,420.0,420.0
0.1875,360.0,360.0
0.125,360.0,360.0
3.375,540.0,540.0
2.9375,420.0,420.0
2.625,420.0,420.0
27.0625,900.0,900.0
72.6875,2760.0,2760.0
14.6875,600.0,600.0
0.125,360.0,360.0
0.375,540.0,540.0
5.6875,600.0,600.0
0.1875,360.0,360.0
30.875,2580.0,2580.0
0.125,360.0,360.0
0.5,360.0,360.0
0.25,420.0,420.0
5.9375,720.0,720.0
0.25,480.0,480.0
1.0,480.0,480.0
8.5625,720.0,720.0
10.625,660.0,660.0
2.6875,540.0,540.0
2.5,720.0,720.0
0.375,480.0,480.0
1.625,480.0,480.0
38.625,1140.0,1140.0
5.9375,540.0,540.0
8.25,1020.0,1020.0
17.3125,960.0,960.0
24.5,840.0,840.0
0.125,360.0,360.0
1.125,780.0,780.0
24.125,1380.0,1380.0
17.5625,1020.0,1020.0
34.125,1380.0,1380.0
0.25,420.0,420.0
15.75,780.0,780.0
5.0,660.0,660.0
0.125,360.0,360.0
1.75,540.0,540.0
11.375,1380.0,1380.0
1.25,540.0,540.0
63.375,3480.0,3480.0
40.125,2100.0,2100.0
0.125,360.0,360.0
0.5,600.0,600.0
38.0,1560.0,1560.0
8.375,1080.0,1080.0
26.25,1440.0,1440.0
2.3125,600.0,600.0
6.9375,2160.0,2160.0
2.5,780.0,780.0
0.125,360.0,360.0
26.625,960.0,960.0
36.5,1020.0,1020.0
9.5,780.0,780.0
1.125,540.0,540.0
3.375,900.0,900.0
0.125,360.0,360.0
45.0625,3480.0,3480.0
0.125,360.0,360.0
8.1875,840.0,840.0
25.375,1380.0,1380.0
23.0,1920.0,1920.0
31.625,2040.0,2040.0
15.0,1140.0,1140.0
1.875,600.0,600.0
28.3125,1080.0,1080.0
0.3125,360.0,360.0
10.0625,660.0,660.0
0.3125,420.0,420.0
67.875,2100.0,2100.0
0.125,360.0,360.0
1.625,600.0,600.0
5.75,480.0,480.0
1.3125,660.0,660.0
0.25,420.0,420.0
6.125,1020.0,1020.0
1.3125,840.0,840.0
12.875,900.0,900.0
0.125,360.0,360.0
12.0625,1560.0,1560.0
40.0625,600.0,600.0
11.875,840.0,840.0
1.8125,900.0,900.0
5.625,660.0,660.0
1.0,480.0,480.0
53.125,720.0,720.0
1.0,600.0,600.0
0.6875,780.0,780.0
0.625,420.0,420.0
9.4375,660.0,660.0
58.1875,1500.0,1500.0
0.4375,420.0,420.0
0.3125,540.0,540.0
16.5625,720.0,720.0
33.9375,3060.0,3060.0
0.3125,420.0,420.0
0.3125,360.0,360.0
2.3125,840.0,840.0
4.875,420.0,420.0
1.125,360.0,360.0
2.1875,600.0,600.0
0.4375,420.0,420.0
2.625,420.0,420.0
5.375,360.0,360.0
27.625,720.0,720.0
3.5,780.0,780.0
4.0,480.0,480.0
5.4375,1440.0,1440.0
4.25,420.0,420.0
1.0,420.0,420.0
58.375,1800.0,1800.0
0.1875,360.0,360.0
1.5,360.0,360.0
30.75,840.0,840.0
5.25,1140.0,1140.0
3.25,660.0,660.0
0.4375,480.0,480.0
17.875,480.0,480.0
4.0,480.0,480.0
2.875,480.0,480.0
0.3125,360.0,360.0
3.875,360.0,360.0
67.8125,1680.0,1680.0
0.1875,360.0,360.0
2.625,420.0,420.0
1.75,480.0,480.0
0.125,360.0,360.0
0.25,420.0,420.0
1.6875,360.0,360.0
7.625,540.0,540.0
0.5,420.0,420.0
11.3125,1020.0,1020.0
0.25,420.0,420.0
9.9375,420.0,420.0
0.125,360.0,360.0
11.25,660.0,660.0
6.3125,480.0,480.0
15.125,480.0,480.0
0.75,720.0,720.0
0.4375,420.0,420.0
1.5625,1140.0,1140.0
0.125,360.0,360.0
1.6875,360.0,360.0
0.1875,360.0,360.0
2.75,540.0,540.0
0.5,360.0,360.0
0.125,360.0,360.0
2.4375,780.0,780.0
1.0,540.0,540.0
23.75,1260.0,1260.0
6.8125,660.0,660.0
27.5625,840.0,840.0
8.0625,900.0,900.0
0.5,540.0,540.0
21.375,660.0,660.0
6.9375,840.0,840.0
0.125,360.0,360.0
2.75,1380.0,1380.0
8.3125,480.0,480.0
5.5625,720.0,720.0
4.1875,660.0,660.0
3.1875,600.0,600.0
0.625,600.0,600.0
0.1875,360.0,360.0
3.75,600.0,600.0
13.75,960.0,960.0
0.8125,600.0,600.0
20.3125,1380.0,1380.0
0.5625,780.0,780.0
0.5,600.0,600.0
0.125,360.0,360.0
47.6875,3900.0,3900.0
21.375,1860.0,1860.0
3.25,660.0,660.0
11.3125,2400.0,2400.0
6.0,1200.0,1200.0
16.75,2160.0,2160.0
1.4375,480.0,480.0
4.3125,840.0,840.0
3.375,540.0,540.0
0.25,540.0,540.0
0.9375,660.0,660.0
11.9375,720.0,720.0
28.4375,720.0,720.0
0.4375,480.0,480.0
0.875,480.0,480.0
0.25,420.0,420.0
1.8125,600.0,600.0
29.0625,2640.0,2640.0
27.5,1800.0,1800.0
4.5625,1500.0,1500.0
3.875,600.0,600.0
4.75,960.0,960.0
0.5,540.0,540.0
7.75,960.0,960.0
0.125,360.0,360.0
2.0625,660.0,660.0
1.8125,360.0,360.0
9.4375,780.0,780.0
0.9375,420.0,420.0
9.0,660.0,660.0
0.25,720.0,720.0
0.1875,360.0,360.0
17.375,960.0,960.0
7.875,360.0,360.0
0.375,480.0,480.0
25.125,1020.0,1020.0
14.5,960.0,960.0
2.4375,720.0,720.0
22.1875,1200.0,1200.0
0.125,360.0,360.0
0.25,420.0,420.0
10.5,840.0,840.0
0.375,360.0,360.0
40.375,1380.0,1380.0
2.9375,780.0,780.0
3.125,960.0,960.0
0.4375,480.0,480.0
4.25,720.0,720.0
14.625,1260.0,1260.0
6.125,780.0,780.0
0.25,420.0,420.0
0.375,480.0,480.0
39.0,1560.0,1560.0
7.8125,480.0,480.0
4.1875,420.0,420.0
29.3125,840.0,840.0
6.75,2100.0,2100.0
10.1875,1020.0,1020.0
0.1875,360.0,360.0
0.375,360.0,360.0
3.625,900.0,900.0
0.125,360.0,360.0
5.3125,480.0,480.0
6.3125,480.0,480.0
0.375,480.0,480.0
1.0,420.0,420.0
0.875,900.0,900.0
0.8125,360.0,360.0
9.75,720.0,720.0
50.625,600.0,600.0
20.5,1080.0,1080.0
0.9375,780.0,780.0
0.125,360.0,360.0
0.1875,360.0,360.0
11.3125,660.0,660.0
1.0625,660.0,660.0
13.1875,360.0,360.0
1.1875,360.0,360.0
15.5625,660.0,660.0
3.625,600.0,600.0
12.5625,660.0,660.0
0.125,360.0,360.0
0.375,360.0,360.0
59.0625,1560.0,1560.0
0.3125,540.0,540.0
0.125,360.0,360.0
0.3125,360.0,360.0
10.25,1020.0,1020.0
14.625,540.0,540.0
0.25,600.0,600.0
102.75,1200.0,1200.0
0.125,360.0,360.0
5.1875,360.0,360.0
36.0625,1980.0,1980.0
10.25,1200.0,1200.0
10.875,780.0,780.0
10.6875,540.0,540.0
0.1875,360.0,360.0
23.5,540.0,540.0
0.125,360.0,360.0
12.0625,420.0,420.0
128.0,840.0,840.0
0.125,360.0,360.0
0.3125,480.0,480.0
0.125,360.0,360.0
1.8125,420.0,420.0
0.125,360.0,360.0
14.0,1020.0,1020.0
10.5,420.0,420.0
0.125,360.0,360.0
4.375,540.0,540.0
2.8125,480.0,480.0
33.9375,780.0,780.0
1.125,420.0,420.0
0.125,360.0,360.0
0.125,360.0,360.0
41.8125,780.0,780.0
0.25,420.0,420.0
0.6875,360.0,360.0
0.125,360.0,360.0
12.375,1560.0,1560.0
1.25,1020.0,1020.0
0.125,360.0,360.0
55.8125,2700.0,2700.0
1.125,420.0,420.0
7.625,1260.0,1260.0
0.75,420.0,420.0
1.0,480.0,480.0
4.25,1320.0,1320.0
0.125,360.0,360.0
0.25,420.0,420.0
79.0,2580.0,2580.0
1.4375,420.0,420.0
87.4375,1560.0,1560.0
1.9375,1140.0,1140.0
3.875,480.0,480.0
17.6875,660.0,660.0
7.9375,1080.0,1080.0
20.5625,780.0,780.0
10.8125,1080.0,1080.0
3.875,420.0,420.0
1.75,720.0,720.0
24.75,780.0,780.0
32.875,1200.0,1200.0
55.0625,1140.0,1140.0
2.5625,540.0,540.0
0.1875,360.0,360.0
31.0,960.0,960.0
0.125,360.0,360.0
18.75,1680.0,1680.0
0.375,480.0,480.0
0.375,540.0,540.0
4.4375,660.0,660.0
3.0625,480.0,480.0
4.0,1500.0,1500.0
42.125,3840.0,3840.0
4.4375,720.0,720.0
11.4375,1020.0,1020.0
3.3125,600.0,600.0
10.3125,1020.0,1020.0
4.4375,1020.0,1020.0
0.5,600.0,600.0
12.5625,1620.0,1620.0
15.4375,960.0,960.0
2.8125,960.0,960.0
18.875,780.0,780.0
4.75,1020.0,1020.0
41.0,1800.0,1800.0
1.1875,540.0,540.0
1.875,1380.0,1380.0
35.125,1920.0,1920.0
4.0625,1020.0,1020.0
3.0625,480.0,480.0
8.5625,600.0,600.0
2.75,540.0,540.0
28.5,1740.0,1740.0
0.5,600.0,600.0
0.3125,360.0,360.0
0.1875,360.0,360.0
5.875,420.0,420.0
7.25,660.0,660.0
0.125,360.0,360.0
9.3125,1920.0,1920.0
5.0,540.0,540.0
0.6875,360.0,360.0
26.875,1020.0,1020.0
3.5,840.0,840.0
3.625,900.0,900.0
1.9375,840.0,840.0
0.125,360.0,360.0
4.6875,420.0,420.0
4.9375,780.0,780.0
0.1875,360.0,360.0
0.125,360.0,360.0
0.125,360.0,360.0
0.375,600.0,600.0
0.125,360.0,360.0
8.0,540.0,540.0
16.0,2160.0,2160.0
2.0,1320.0,1320.0
21.25,1560.0,1560.0
37.25,660.0,660.0
3.625,1200.0,1200.0
3.0,480.0,480.0
13.125,480.0,480.0
17.125,840.0,840.0
1.125,660.0,660.0
6.375,600.0,600.0
4.4375,720.0,720.0
1.8125,840.0,840.0
48.0,1320.0,1320.0
11.8125,420.0,420.0
0.125,360.0,360.0
51.1875,960.0,960.0
0.625,360.0,360.0
29.1875,660.0,660.0
22.1875,720.0,720.0
0.3125,420.0,420.0
10.6875,480.0,480.0
9.5625,480.0,480.0
0.625,720.0,720.0
0.1875,360.0,360.0
0.125,360.0,360.0
2.5625,480.0,480.0
0.25,420.0,420.0
0.1875,360.0,360.0
2.8125,840.0,840.0
2.5625,480.0,480.0
12.5,480.0,480.0
3.0,360.0,360.0
0.375,360.0,360.0
1.375,360.0,360.0
13.25,1200.0,1200.0
2.3125,660.0,660.0
0.6875,420.0,420.0
3.0625,420.0,420.0
16.125,540.0,540.0
28.4375,540.0,540.0
50.75,840.0,840.0
0.6875,660.0,660.0
1.0,360.0,360.0
2.375,480.0,480.0
4.125,480.0,480.0
0.125,360.0,360.0
63.1875,1380.0,1380.0
8.375,480.0,480.0
0.875,420.0,420.0
15.5625,900.0,900.0
0.3125,420.0,420.0
0.25,420.0,420.0
1.25,420.0,420.0
0.25,420.0,420.0
0.125,360.0,360.0
8.75,600.0,600.0
2.875,540.0,540.0
20.125,2340.0,2340.0
0.25,540.0,540.0
12.75,1200.0,1200.0
0.75,600.0,600.0
21.8125,840.0,840.0
0.125,360.0,360.0
8.0,480.0,480.0
0.3125,420.0,420.0
4.8125,720.0,720.0
0.125,360.0,360.0
0.125,360.0,360.0
0.5,420.0,420.0
5.125,780.0,780.0
0.8125,600.0,600.0
6.5,1140.0,1140.0
0.5625,420.0,420.0
8.875,660.0,660.0
0.4375,480.0,480.0
0.6875,780.0,780.0
0.125,360.0,360.0
0.125,360.0,360.0
0.4375,720.0,720.0
2.3125,420.0,420.0
7.375,1080.0,1080.0
1.0625,1020.0,1020.0
9.1875,1140.0,1140.0
12.4375,900.0,900.0
2.8125,660.0,660.0
25.625,1200.0,1200.0
0.375,480.0,480.0
0.875,540.0,540.0
8.1875,720.0,720.0
40.375,1260.0,1260.0
11.25,1200.0,1200.0
8.8125,1140.0,1140.0
25.8125,2160.0,2160.0
0.75,900.0,900.0
6.3125,720.0,720.0
6.1875,1140.0,1140.0
5.375,780.0,780.0
1.1875,780.0,780.0
1.5,900.0,900.0
9.5,1020.0,1020.0
0.375,420.0,420.0
0.125,360.0,360.0
3.0625,540.0,540.0
19.0,1020.0,1020.0
28.5625,1260.0,1260.0
0.625,360.0,360.0
5.3125,960.0,960.0
11.5625,780.0,780.0
20.9375,1680.0,1680.0
0.875,360.0,360.0
0.25,480.0,480.0
1.0625,540.0,540.0
0.125,360.0,360.0
1.0625,540.0,540.0
1.0625,780.0,780.0
34.5625,1620.0,1620.0
11.0625,1200.0,1200.0
0.5,480.0,480.0
2.9375,720.0,720.0
0.6875,420.0,420.0
25.6875,1080.0,1080.0
0.125,360.0,360.0
13.6875,1380.0,1380.0
0.125,360.0,360.0
4.625,540.0,540.0
22.1875,1140.0,1140.0
36.625,2160.0,2160.0
6.625,840.0,840.0
7.1875,540.0,540.0
2.0625,540.0,540.0
1.0625,600.0,600.0
0.9375,480.0,480.0
0.125,360.0,360.0
10.25,600.0,600.0
0.3125,360.0,360.0
0.1875,360.0,360.0
2.9375,600.0,600.0
33.6875,1020.0,1020.0
0.125,360.0,360.0
3.75,420.0,420.0
14.8125,1500.0,1500.0
0.125,360.0,360.0
2.875,600.0,600.0
22.9375,1500.0,1500.0
0.375,360.0,360.0
0.625,420.0,420.0
8.5625,1260.0,1260.0
2.8125,480.0,480.0
7.125,1020.0,1020.0
0.125,360.0,360.0
0.375,660.0,660.0
0.625,540.0,540.0
5.875,660.0,660.0
1.9375,600.0,600.0
12.125,480.0,480.0
0.8125,360.0,360.0
6.1875,480.0,480.0
4.0625,660.0,660.0
0.5,480.0,480.0
0.3125,480.0,480.0
0.3125,540.0,540.0
2.5,660.0,660.0
0.6875,600.0,600.0
7.0625,480.0,480.0
0.3125,420.0,420.0
15.875,420.0,420.0
11.0,840.0,840.0
31.3125,600.0,600.0
0.1875,360.0,360.0
29.125,600.0,600.0
3.875,600.0,600.0
99.625,1200.0,1200.0
0.25,420.0,420.0
0.125,360.0,360.0
8.0625,720.0,720.0
11.6875,900.0,900.0
2.875,540.0,540.0
0.125,360.0,360.0
